ACID					ID		 DATE				DEPAD	 DESTAD	AIRCRAFT	ATD							POINT		 TIME
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325        TUMLO   201311010436
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325        BIVOR   201311010445
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325        DOGAR   201311010453
  CSS6851     7804   20131101   ZSPD   ZBAA   B733   201311010325         ZBAA   201311010506
  CYZ9032     1114   20131101   ZSPD   ZBAA   B733   201311012357          P58   201311020045
  CYZ9032     1114   20131101   ZSPD   ZBAA   B733   201311012357          P86   201311020048
  CYZ9032     1114   20131101   ZSPD   ZBAA   B733   201311012357        BIVOR   201311020116
  CYZ9032     1114   20131101   ZSPD   ZBAA   B733   201311012357        DOGAR   201311020124
  CYZ9032     1114   20131101   ZSPD   ZBAA   B733   201311012357         ZBAA   201311020137
  CSS6877     1121   20131101   ZSPD   ZBAA   B752   201311010012          P58   201311010102
  CSS6877     1121   20131101   ZSPD   ZBAA   B752   201311010012          P86   201311010104
  CSS6877     1121   20131101   ZSPD   ZBAA   B752   201311010012        BIVOR   201311010133
  CSS6877     1121   20131101   ZSPD   ZBAA   B752   201311010012         ZBAA   201311010157
  CAO1041     1448   20131101   ZSPD   ZBAA   B744   201311010856          PIX   201311010938
  CAO1041     1448   20131101   ZSPD   ZBAA   B744   201311010856          P58   201311010942
  CAO1041     1448   20131101   ZSPD   ZBAA   B744   201311010856        BIVOR   201311011012
  CAO1041     1448   20131101   ZSPD   ZBAA   B744   201311010856        DOGAR   201311011020
  CAO1041     1448   20131101   ZSPD   ZBAA   B744   201311010856         ZBAA   201311011043
   CCA178     2439   20131101   ZSPD   ZBAA   A332   201311012115          P58   201311012201
   CCA178     2439   20131101   ZSPD   ZBAA   A332   201311012115          P86   201311012203
   CCA178     2439   20131101   ZSPD   ZBAA   A332   201311012115        BIVOR   201311012231
   CCA178     2439   20131101   ZSPD   ZBAA   A332   201311012115        DOGAR   201311012239
   CCA178     2439   20131101   ZSPD   ZBAA   A332   201311012115         ZBAA   201311012257
   CCA176     3098   20131101   ZSPD   ZBAA   A332   201311012125          P58   201311012211
   CCA176     3098   20131101   ZSPD   ZBAA   A332   201311012125          P86   201311012213
   CCA176     3098   20131101   ZSPD   ZBAA   A332   201311012125        DALIM   201311012223
   CCA176     3098   20131101   ZSPD   ZBAA   A332   201311012125        BIVOR   201311012239
   CCA176     3098   20131101   ZSPD   ZBAA   A332   201311012125        DOGAR   201311012247
   CCA176     3098   20131101   ZSPD   ZBAA   A332   201311012125         ZBAA   201311012302
   CES272     1444   20131101   ZSPD   ZBAA   A321   201311011428          PIX   201311011512
   CES272     1444   20131101   ZSPD   ZBAA   A321   201311011428          P58   201311011517
   CES272     1444   20131101   ZSPD   ZBAA   A321   201311011428          P86   201311011519
   CES272     1444   20131101   ZSPD   ZBAA   A321   201311011428        DOGAR   201311011554
   CES272     1444   20131101   ZSPD   ZBAA   A321   201311011428         ZBAA   201311011611
  CCA1884     1351   20131101   ZSPD   ZBAA   A332   201311011633          P58   201311011717
  CCA1884     1351   20131101   ZSPD   ZBAA   A332   201311011633          P86   201311011720
  CCA1884     1351   20131101   ZSPD   ZBAA   A332   201311011633        BIVOR   201311011747
  CCA1884     1351   20131101   ZSPD   ZBAA   A332   201311011633        DOGAR   201311011755
  CCA1884     1351   20131101   ZSPD   ZBAA   A332   201311011633         ZBAA   201311011814
  CES5186     2567   20131101   ZSPD   ZBAA   A320   201311012122          P58   201311012208
  CES5186     2567   20131101   ZSPD   ZBAA   A320   201311012122          P86   201311012211
  CES5186     2567   20131101   ZSPD   ZBAA   A320   201311012122        DALIM   201311012221
  CES5186     2567   20131101   ZSPD   ZBAA   A320   201311012122        DOGAR   201311012244
  CES5186     2567   20131101   ZSPD   ZBAA   A320   201311012122         ZBAA   201311012259
  CYZ9022     2666   20131101   ZSPD   ZBAA   B733   201311010550          PIX   201311010636
  CYZ9022     2666   20131101   ZSPD   ZBAA   B733   201311010550          P58   201311010641
  CYZ9022     2666   20131101   ZSPD   ZBAA   B733   201311010550          P86   201311010643
  CYZ9022     2666   20131101   ZSPD   ZBAA   B733   201311010550        BIVOR   201311010711
  CYZ9022     2666   20131101   ZSPD   ZBAA   B733   201311010550        DOGAR   201311010719
  CYZ9022     2666   20131101   ZSPD   ZBAA   B733   201311010550         ZBAA   201311010732
   CES564     1320   20131101   ZSPD   ZBAA   A333   201311011230          PIX   201311011313
   CES564     1320   20131101   ZSPD   ZBAA   A333   201311011230          P58   201311011318
   CES564     1320   20131101   ZSPD   ZBAA   A333   201311011230          P86   201311011320
   CES564     1320   20131101   ZSPD   ZBAA   A333   201311011230        BIVOR   201311011348
   CES564     1320   20131101   ZSPD   ZBAA   A333   201311011230        DOGAR   201311011356
   CES564     1320   20131101   ZSPD   ZBAA   A333   201311011230         ZBAA   201311011411
  CSS6877     5186   20131102   ZSPD   ZBAA   B752   201311020010          P58   201311020057
  CSS6877     5186   20131102   ZSPD   ZBAA   B752   201311020010          P86   201311020059
  CSS6877     5186   20131102   ZSPD   ZBAA   B752   201311020010        DOGAR   201311020135
  CSS6877     5186   20131102   ZSPD   ZBAA   B752   201311020010         ZBAA   201311020148
   CES272     5524   20131102   ZSPD   ZBAA   A321   201311021432          P58   201311021521
   CES272     5524   20131102   ZSPD   ZBAA   A321   201311021432          P86   201311021524
   CES272     5524   20131102   ZSPD   ZBAA   A321   201311021432        BIVOR   201311021552
   CES272     5524   20131102   ZSPD   ZBAA   A321   201311021432        DOGAR   201311021601
   CES272     5524   20131102   ZSPD   ZBAA   A321   201311021432         ZBAA   201311021619
  CES5129     3995   20131102   ZSPD   ZBAA   A321   201311020943          P58   201311021030
  CES5129     3995   20131102   ZSPD   ZBAA   A321   201311020943        BIVOR   201311021101
  CES5129     3995   20131102   ZSPD   ZBAA   A321   201311020943        DOGAR   201311021109
  CES5129     3995   20131102   ZSPD   ZBAA   A321   201311020943         ZBAA   201311021124
   CCA178     6387   20131102   ZSPD   ZBAA   A332   201311022119          P58   201311022206
   CCA178     6387   20131102   ZSPD   ZBAA   A332   201311022119          P86   201311022209
   CCA178     6387   20131102   ZSPD   ZBAA   A332   201311022119        DALIM   201311022219
   CCA178     6387   20131102   ZSPD   ZBAA   A332   201311022119        BIVOR   201311022234
   CCA178     6387   20131102   ZSPD   ZBAA   A332   201311022119        DOGAR   201311022243
   CCA178     6387   20131102   ZSPD   ZBAA   A332   201311022119         ZBAA   201311022302
  CCA1884     5463   20131102   ZSPD   ZBAA   A332   201311021636          PIX   201311021716
  CCA1884     5463   20131102   ZSPD   ZBAA   A332   201311021636          P58   201311021721
  CCA1884     5463   20131102   ZSPD   ZBAA   A332   201311021636          P86   201311021723
  CCA1884     5463   20131102   ZSPD   ZBAA   A332   201311021636        BIVOR   201311021750
  CCA1884     5463   20131102   ZSPD   ZBAA   A332   201311021636        DOGAR   201311021758
  CCA1884     5463   20131102   ZSPD   ZBAA   A332   201311021636         ZBAA   201311021813
  CES5186     6476   20131102   ZSPD   ZBAA   A321   201311022124          P58   201311022213
  CES5186     6476   20131102   ZSPD   ZBAA   A321   201311022124          P86   201311022215
  CES5186     6476   20131102   ZSPD   ZBAA   A321   201311022124        ABTUB   201311022222
  CES5186     6476   20131102   ZSPD   ZBAA   A321   201311022124        DALIM   201311022226
  CES5186     6476   20131102   ZSPD   ZBAA   A321   201311022124        BIVOR   201311022242
  CES5186     6476   20131102   ZSPD   ZBAA   A321   201311022124        DOGAR   201311022249
  CES5186     6476   20131102   ZSPD   ZBAA   A321   201311022124         ZBAA   201311022312
  CCA1836     4854   20131102   ZSPD   ZBAA   A321   201311021146          P58   201311021233
  CCA1836     4854   20131102   ZSPD   ZBAA   A321   201311021146          P86   201311021236
  CCA1836     4854   20131102   ZSPD   ZBAA   A321   201311021146        ABTUB   201311021243
  CCA1836     4854   20131102   ZSPD   ZBAA   A321   201311021146        DALIM   201311021247
  CCA1836     4854   20131102   ZSPD   ZBAA   A321   201311021146        BIVOR   201311021304
  CCA1836     4854   20131102   ZSPD   ZBAA   A321   201311021146        DOGAR   201311021312
  CCA1836     4854   20131102   ZSPD   ZBAA   A321   201311021146         ZBAA   201311021326
  CYZ9022     6594   20131102   ZSPD   ZBAA   B734   201311020549          PIX   201311020633
  CYZ9022     6594   20131102   ZSPD   ZBAA   B734   201311020549          P58   201311020638
  CYZ9022     6594   20131102   ZSPD   ZBAA   B734   201311020549          P86   201311020640
  CYZ9022     6594   20131102   ZSPD   ZBAA   B734   201311020549        DOGAR   201311020716
  CYZ9022     6594   20131102   ZSPD   ZBAA   B734   201311020549         ZBAA   201311020734
  CAO1041     6020   20131102   ZSPD   ZBAA   B744   201311020904          P58   201311020950
  CAO1041     6020   20131102   ZSPD   ZBAA   B744   201311020904        BIVOR   201311021023
  CAO1041     6020   20131102   ZSPD   ZBAA   B744   201311020904        DOGAR   201311021032
  CAO1041     6020   20131102   ZSPD   ZBAA   B744   201311020904         ZBAA   201311021053
  CCA1862     6451   20131102   ZSPD   ZBAA   A332   201311020746          P58   201311020831
  CCA1862     6451   20131102   ZSPD   ZBAA   A332   201311020746          P86   201311020833
  CCA1862     6451   20131102   ZSPD   ZBAA   A332   201311020746        BIVOR   201311020859
  CCA1862     6451   20131102   ZSPD   ZBAA   A332   201311020746        DOGAR   201311020908
  CCA1862     6451   20131102   ZSPD   ZBAA   A332   201311020746         ZBAA   201311020922
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342          PIX   201311020425
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342          P58   201311020430
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342         P197   201311020437
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342          P64   201311020438
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342           AR   201311020447
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342        TUMLO   201311020451
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342        BIVOR   201311020501
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342        DOGAR   201311020509
  CSS6851     1877   20131102   ZSPD   ZBAA   B733   201311020342         ZBAA   201311020527
  CCA1862      679   20131103   ZSPD   ZBAA   A332   201311030745          P58   201311030830
  CCA1862      679   20131103   ZSPD   ZBAA   A332   201311030745        DOGAR   201311030915
  CCA1862      679   20131103   ZSPD   ZBAA   A332   201311030745         ZBAA   201311030933
   CCA178      566   20131103   ZSPD   ZBAA   A332   201311032111          P58   201311032158
   CCA178      566   20131103   ZSPD   ZBAA   A332   201311032111          P86   201311032201
   CCA178      566   20131103   ZSPD   ZBAA   A332   201311032111        DALIM   201311032212
   CCA178      566   20131103   ZSPD   ZBAA   A332   201311032111        BIVOR   201311032229
   CCA178      566   20131103   ZSPD   ZBAA   A332   201311032111        DOGAR   201311032238
   CCA178      566   20131103   ZSPD   ZBAA   A332   201311032111         ZBAA   201311032259
   CES272     9670   20131103   ZSPD   ZBAA   A321   201311031429          PIX   201311031515
   CES272     9670   20131103   ZSPD   ZBAA   A321   201311031429          P58   201311031520
   CES272     9670   20131103   ZSPD   ZBAA   A321   201311031429          P86   201311031523
   CES272     9670   20131103   ZSPD   ZBAA   A321   201311031429        BIVOR   201311031553
   CES272     9670   20131103   ZSPD   ZBAA   A321   201311031429        DOGAR   201311031603
   CES272     9670   20131103   ZSPD   ZBAA   A321   201311031429         ZBAA   201311031620
   CES564     8083   20131103   ZSPD   ZBAA   A333   201311031233          PIX   201311031317
   CES564     8083   20131103   ZSPD   ZBAA   A333   201311031233          P58   201311031322
   CES564     8083   20131103   ZSPD   ZBAA   A333   201311031233          P86   201311031325
   CES564     8083   20131103   ZSPD   ZBAA   A333   201311031233        BIVOR   201311031354
   CES564     8083   20131103   ZSPD   ZBAA   A333   201311031233        DOGAR   201311031404
   CES564     8083   20131103   ZSPD   ZBAA   A333   201311031233         ZBAA   201311031424
  CES5129     8082   20131103   ZSPD   ZBAA   A321   201311030941          PIX   201311031025
  CES5129     8082   20131103   ZSPD   ZBAA   A321   201311030941          P58   201311031029
  CES5129     8082   20131103   ZSPD   ZBAA   A321   201311030941          P86   201311031032
  CES5129     8082   20131103   ZSPD   ZBAA   A321   201311030941        BIVOR   201311031101
  CES5129     8082   20131103   ZSPD   ZBAA   A321   201311030941        DOGAR   201311031110
  CES5129     8082   20131103   ZSPD   ZBAA   A321   201311030941         ZBAA   201311031127
  CSS6877     9344   20131103   ZSPD   ZBAA   B752   201311030202          PIX   201311030246
  CSS6877     9344   20131103   ZSPD   ZBAA   B752   201311030202          P58   201311030251
  CSS6877     9344   20131103   ZSPD   ZBAA   B752   201311030202          P86   201311030254
  CSS6877     9344   20131103   ZSPD   ZBAA   B752   201311030202        BIVOR   201311030322
  CSS6877     9344   20131103   ZSPD   ZBAA   B752   201311030202         ZBAA   201311030347
  CYZ9022     9335   20131103   ZSPD   ZBAA   B734   201311031239          PIX   201311031326
  CYZ9022     9335   20131103   ZSPD   ZBAA   B734   201311031239          P58   201311031331
  CYZ9022     9335   20131103   ZSPD   ZBAA   B734   201311031239          P86   201311031334
  CYZ9022     9335   20131103   ZSPD   ZBAA   B734   201311031239        BIVOR   201311031404
  CYZ9022     9335   20131103   ZSPD   ZBAA   B734   201311031239        DOGAR   201311031413
  CYZ9022     9335   20131103   ZSPD   ZBAA   B734   201311031239         ZBAA   201311031429
  CCA1884     9587   20131103   ZSPD   ZBAA   A332   201311031633        BIVOR   201311031753
